vehicle_id,ts,hour,day_of_week,speed_kmh,engine_temp_c,battery_v,vibration,failure_event
V003,2024-01-04T12:00:00,12,3,0.0,97.31,13.58,0.307,0
V003,2024-01-04T12:15:00,12,3,0.0,95.95,13.543,0.307,0
V003,2024-01-04T12:30:00,12,3,0.0,93.88,13.421,0.226,0
V003,2024-01-04T12:45:00,12,3,0.0,96.61,13.603,0.212,0
V003,2024-01-04T13:00:00,13,3,0.0,95.63,13.601,0.321,0
V003,2024-01-04T13:15:00,13,3,0.0,93.74,13.42,0.336,0
V003,2024-01-04T13:30:00,13,3,34.28,107.25,13.598,0.581,0
V003,2024-01-04T13:45:00,13,3,5.54,95.86,13.547,0.349,0
V003,2024-01-04T14:00:00,14,3,4.37,96.98,13.49,0.317,0
V003,2024-01-04T14:15:00,14,3,9.51,98.92,13.552,0.328,0
V003,2024-01-04T14:30:00,14,3,0.0,96.84,13.56,0.282,0
V003,2024-01-04T14:45:00,14,3,0.0,94.97,13.645,0.287,0
V003,2024-01-04T15:00:00,15,3,0.0,94.13,13.596,0.319,0
V003,2024-01-04T15:15:00,15,3,8.13,98.66,13.575,0.397,0
V003,2024-01-04T15:30:00,15,3,3.8,94.0,13.546,0.32,0
V003,2024-01-04T15:45:00,15,3,4.54,94.99,13.682,0.32,0
V003,2024-01-04T16:00:00,16,3,29.76,107.9,13.546,0.51,0
V003,2024-01-04T16:15:00,16,3,45.12,112.7,13.686,0.646,0
V003,2024-01-04T16:30:00,16,3,52.02,116.94,13.526,0.767,0
V003,2024-01-04T16:45:00,16,3,35.68,108.27,13.604,0.555,0
V003,2024-01-04T17:00:00,17,3,32.94,106.35,13.577,0.622,0
V003,2024-01-04T17:15:00,17,3,43.08,111.02,13.541,0.673,0
V003,2024-01-04T17:30:00,17,3,28.48,106.83,13.541,0.581,0
V003,2024-01-04T17:45:00,17,3,48.81,111.98,13.55,0.84,0
V003,2024-01-04T18:00:00,18,3,40.4,109.75,13.577,0.782,0
V003,2024-01-04T18:15:00,18,3,24.53,102.58,13.604,0.447,0
V003,2024-01-04T18:30:00,18,3,46.0,112.87,13.631,0.77,0
V003,2024-01-04T18:45:00,18,3,37.31,109.08,13.456,0.645,0
V003,2024-01-04T19:00:00,19,3,0.0,91.14,13.597,0.24,0
V003,2024-01-04T19:15:00,19,3,10.34,99.51,13.457,0.344,0
V003,2024-01-04T19:30:00,19,3,35.22,109.11,13.569,0.643,0
V003,2024-01-04T19:45:00,19,3,4.92,96.82,13.566,0.388,0
V003,2024-01-04T20:00:00,20,3,41.61,108.52,13.651,0.736,0
V003,2024-01-04T20:15:00,20,3,8.62,95.55,13.674,0.34,0
V003,2024-01-04T20:30:00,20,3,37.78,110.06,13.594,0.718,0
V003,2024-01-04T20:45:00,20,3,4.58,95.22,13.57,0.335,0
V003,2024-01-04T21:00:00,21,3,12.58,100.25,13.574,0.373,0
V003,2024-01-04T21:15:00,21,3,2.89,94.37,13.509,0.275,0
V003,2024-01-04T21:30:00,21,3,33.44,107.21,13.593,0.603,0
V003,2024-01-04T21:45:00,21,3,0.0,92.61,13.497,0.203,0
V003,2024-01-04T22:00:00,22,3,0.0,93.06,13.541,0.28,0
V003,2024-01-04T22:15:00,22,3,0.0,94.68,13.536,0.33,0
V003,2024-01-04T22:30:00,22,3,0.0,93.48,13.543,0.212,0
V003,2024-01-04T22:45:00,22,3,32.59,103.89,13.608,0.549,0
V003,2024-01-04T23:00:00,23,3,42.28,111.34,13.518,0.725,0
V003,2024-01-04T23:15:00,23,3,27.08,103.34,13.557,0.532,0
V003,2024-01-04T23:30:00,23,3,9.76,98.86,13.5,0.351,0
V003,2024-01-04T23:45:00,23,3,0.0,95.55,13.582,0.232,0
V003,2024-01-05T00:00:00,0,4,0.0,91.5,13.583,0.303,0
V003,2024-01-05T00:15:00,0,4,20.31,103.48,13.541,0.466,0
V003,2024-01-05T00:30:00,0,4,0.0,91.86,13.577,0.284,0
V003,2024-01-05T00:45:00,0,4,6.63,93.11,13.493,0.337,0
V003,2024-01-05T01:00:00,1,4,0.0,94.9,13.527,0.437,0
V003,2024-01-05T01:15:00,1,4,1.86,95.52,13.543,0.35,0
V003,2024-01-05T01:30:00,1,4,0.0,93.88,13.46,0.298,0
V003,2024-01-05T01:45:00,1,4,53.07,115.19,13.605,0.815,0
V003,2024-01-05T02:00:00,2,4,0.0,93.75,13.606,0.337,0
V003,2024-01-05T02:15:00,2,4,23.17,103.87,13.518,0.498,0
V003,2024-01-05T02:30:00,2,4,0.01,95.47,13.551,0.251,0
V003,2024-01-05T02:45:00,2,4,0.0,91.52,13.504,0.279,0
V003,2024-01-05T03:00:00,3,4,0.0,93.94,13.56,0.24,0
V003,2024-01-05T03:15:00,3,4,0.0,92.45,13.625,0.337,0
V003,2024-01-05T03:30:00,3,4,46.15,111.21,13.682,0.763,0
V003,2024-01-05T03:45:00,3,4,4.38,94.62,13.626,0.383,0
V003,2024-01-05T04:00:00,4,4,0.0,93.84,13.497,0.181,0
V003,2024-01-05T04:15:00,4,4,0.0,91.15,13.468,0.314,0
V003,2024-01-05T04:30:00,4,4,3.01,94.96,13.591,0.371,0
V003,2024-01-05T04:45:00,4,4,0.0,92.28,13.553,0.415,0
V003,2024-01-05T05:00:00,5,4,7.0,97.91,13.617,0.342,0
V003,2024-01-05T05:15:00,5,4,3.64,94.51,13.593,0.35,0
V003,2024-01-05T05:30:00,5,4,4.6,98.05,13.569,0.341,0
V003,2024-01-05T05:45:00,5,4,3.46,95.76,13.548,0.437,0
V003,2024-01-05T06:00:00,6,4,0.0,93.21,13.576,0.299,0
V003,2024-01-05T06:15:00,6,4,1.9,94.78,13.582,0.285,0
V003,2024-01-05T06:30:00,6,4,0.0,93.75,13.565,0.358,0
V003,2024-01-05T06:45:00,6,4,0.0,93.86,13.576,0.311,0
V003,2024-01-05T07:00:00,7,4,30.42,108.21,13.563,0.592,0
V003,2024-01-05T07:15:00,7,4,39.13,109.39,13.444,0.713,0
V003,2024-01-05T07:30:00,7,4,34.85,109.77,13.556,0.653,0
V003,2024-01-05T07:45:00,7,4,35.05,106.5,13.582,0.618,0
V003,2024-01-05T08:00:00,8,4,38.13,107.76,13.433,0.701,0
V003,2024-01-05T08:15:00,8,4,36.32,110.91,13.543,0.74,0
V003,2024-01-05T08:30:00,8,4,51.29,115.8,13.519,0.826,0
V003,2024-01-05T08:45:00,8,4,33.49,109.43,13.582,0.597,0
V003,2024-01-05T09:00:00,9,4,45.78,113.11,13.56,0.673,0
V003,2024-01-05T09:15:00,9,4,40.52,110.23,13.513,0.691,0
V003,2024-01-05T09:30:00,9,4,29.88,109.7,13.521,0.598,0
V003,2024-01-05T09:45:00,9,4,33.04,108.27,13.561,0.625,0
V003,2024-01-05T10:00:00,10,4,1.18,98.03,13.55,0.285,0
V003,2024-01-05T10:15:00,10,4,0.0,95.39,13.513,0.253,0
V003,2024-01-05T10:30:00,10,4,22.39,101.66,13.512,0.58,0
V003,2024-01-05T10:45:00,10,4,0.0,97.96,13.527,0.305,0
V003,2024-01-05T11:00:00,11,4,0.0,96.69,13.568,0.348,0
V003,2024-01-05T11:15:00,11,4,12.53,100.41,13.534,0.302,0
V003,2024-01-05T11:30:00,11,4,0.0,94.41,13.516,0.36,0
V003,2024-01-05T11:45:00,11,4,6.8,97.89,13.454,0.357,0
V003,2024-01-05T12:00:00,12,4,0.11,93.94,13.515,0.398,0
V003,2024-01-05T12:15:00,12,4,0.0,95.62,13.529,0.276,0
V003,2024-01-05T12:30:00,12,4,0.0,95.93,13.607,0.292,0
V003,2024-01-05T12:45:00,12,4,0.0,92.68,13.53,0.238,1
V003,2024-01-05T13:00:00,13,4,0.0,89.51,13.747,0.229,0
V003,2024-01-05T13:15:00,13,4,12.29,91.28,13.764,0.288,0
V003,2024-01-05T13:30:00,13,4,3.67,88.4,13.801,0.209,0
V003,2024-01-05T13:45:00,13,4,3.24,88.48,13.776,0.109,0
V003,2024-01-05T14:00:00,14,4,0.0,87.77,13.75,0.09,0
V003,2024-01-05T14:15:00,14,4,16.84,93.04,13.815,0.383,0
V003,2024-01-05T14:30:00,14,4,15.43,92.51,13.773,0.337,0
V003,2024-01-05T14:45:00,14,4,1.72,90.13,13.785,0.178,0
V003,2024-01-05T15:00:00,15,4,0.24,87.84,13.721,0.057,0
V003,2024-01-05T15:15:00,15,4,0.0,89.28,13.883,0.131,0
V003,2024-01-05T15:30:00,15,4,0.0,89.61,13.815,0.162,0
V003,2024-01-05T15:45:00,15,4,47.63,108.67,13.601,0.661,0
V003,2024-01-05T16:00:00,16,4,39.72,104.79,13.782,0.635,0
V003,2024-01-05T16:15:00,16,4,46.89,108.25,13.789,0.682,0
V003,2024-01-05T16:30:00,16,4,32.63,104.58,13.689,0.522,0
V003,2024-01-05T16:45:00,16,4,31.28,100.22,13.758,0.461,0
V003,2024-01-05T17:00:00,17,4,40.76,102.98,13.711,0.587,0
V003,2024-01-05T17:15:00,17,4,50.21,109.82,13.927,0.822,0
V003,2024-01-05T17:30:00,17,4,41.67,104.87,13.828,0.568,0
V003,2024-01-05T17:45:00,17,4,44.38,105.41,13.778,0.637,0
V003,2024-01-05T18:00:00,18,4,28.54,100.32,13.812,0.407,0
V003,2024-01-05T18:15:00,18,4,49.53,104.76,13.845,0.618,0
V003,2024-01-05T18:30:00,18,4,31.15,100.73,13.882,0.472,0
V003,2024-01-05T18:45:00,18,4,24.63,98.07,13.764,0.489,0
V003,2024-01-05T19:00:00,19,4,7.47,92.92,13.775,0.214,0
V003,2024-01-05T19:15:00,19,4,41.29,105.86,13.776,0.599,0
V003,2024-01-05T19:30:00,19,4,8.21,92.62,13.819,0.244,0
V003,2024-01-05T19:45:00,19,4,24.56,99.16,13.769,0.39,0
V003,2024-01-05T20:00:00,20,4,0.0,90.98,13.799,0.199,0
V003,2024-01-05T20:15:00,20,4,0.0,89.35,13.843,0.185,0
V003,2024-01-05T20:30:00,20,4,7.91,93.21,13.753,0.311,0
V003,2024-01-05T20:45:00,20,4,40.06,107.16,13.85,0.605,0
V003,2024-01-05T21:00:00,21,4,33.65,105.55,13.792,0.532,0
V003,2024-01-05T21:15:00,21,4,0.0,87.87,13.865,0.209,0
V003,2024-01-05T21:30:00,21,4,11.28,93.77,13.812,0.297,0
V003,2024-01-05T21:45:00,21,4,6.09,93.33,13.819,0.224,0
V003,2024-01-05T22:00:00,22,4,0.0,90.05,13.824,0.112,0
V003,2024-01-05T22:15:00,22,4,0.0,89.75,13.78,0.229,0
V003,2024-01-05T22:30:00,22,4,0.07,89.25,13.741,0.148,0
V003,2024-01-05T22:45:00,22,4,5.39,92.43,13.769,0.172,0
V003,2024-01-05T23:00:00,23,4,12.82,95.36,13.765,0.319,0
V003,2024-01-05T23:15:00,23,4,0.0,89.11,13.847,0.184,0
V003,2024-01-05T23:30:00,23,4,29.33,99.96,13.761,0.496,0
V003,2024-01-05T23:45:00,23,4,4.06,91.82,13.797,0.206,0
V003,2024-01-06T00:00:00,0,5,1.44,90.45,13.795,0.153,0
V003,2024-01-06T00:15:00,0,5,0.15,88.54,13.8,0.185,0
V003,2024-01-06T00:30:00,0,5,0.01,90.53,13.806,0.187,0
V003,2024-01-06T00:45:00,0,5,43.74,105.83,13.791,0.648,0
V003,2024-01-06T01:00:00,1,5,0.0,87.89,13.808,0.162,0
V003,2024-01-06T01:15:00,1,5,31.18,101.78,13.798,0.472,0
V003,2024-01-06T01:30:00,1,5,33.49,101.99,13.781,0.532,0
V003,2024-01-06T01:45:00,1,5,5.91,92.62,13.782,0.297,0
V003,2024-01-06T02:00:00,2,5,0.0,87.66,13.666,0.277,0
V003,2024-01-06T02:15:00,2,5,0.0,88.84,13.708,0.068,0
V003,2024-01-06T02:30:00,2,5,0.0,91.09,13.826,0.175,0
V003,2024-01-06T02:45:00,2,5,15.01,98.5,13.671,0.302,0
V003,2024-01-06T03:00:00,3,5,10.45,93.69,13.704,0.224,0
V003,2024-01-06T03:15:00,3,5,0.0,92.52,13.798,0.158,0
V003,2024-01-06T03:30:00,3,5,0.0,90.49,13.797,0.147,0
V003,2024-01-06T03:45:00,3,5,4.58,92.73,13.767,0.243,0
V003,2024-01-06T04:00:00,4,5,0.0,89.57,13.768,0.148,0
V003,2024-01-06T04:15:00,4,5,5.91,91.93,13.744,0.273,0
V003,2024-01-06T04:30:00,4,5,0.0,90.75,13.685,0.034,0
V003,2024-01-06T04:45:00,4,5,0.0,90.17,13.874,0.165,0
V003,2024-01-06T05:00:00,5,5,7.41,94.22,13.79,0.244,0
V003,2024-01-06T05:15:00,5,5,47.48,107.99,13.847,0.675,0
V003,2024-01-06T05:30:00,5,5,0.0,90.39,13.821,0.203,0
V003,2024-01-06T05:45:00,5,5,0.0,92.99,13.815,0.146,0
V003,2024-01-06T06:00:00,6,5,7.88,93.82,13.807,0.297,0
V003,2024-01-06T06:15:00,6,5,31.4,102.17,13.759,0.456,0
V003,2024-01-06T06:30:00,6,5,0.0,90.36,13.782,0.124,0
V003,2024-01-06T06:45:00,6,5,0.0,90.46,13.785,0.258,0
V003,2024-01-06T07:00:00,7,5,48.78,107.1,13.894,0.647,0
V003,2024-01-06T07:15:00,7,5,34.75,103.3,13.811,0.505,0
V003,2024-01-06T07:30:00,7,5,35.0,104.82,13.739,0.504,0
V003,2024-01-06T07:45:00,7,5,36.23,105.83,13.719,0.563,0
V003,2024-01-06T08:00:00,8,5,49.32,109.19,13.715,0.684,0
V003,2024-01-06T08:15:00,8,5,50.61,109.67,13.765,0.749,0
V003,2024-01-06T08:30:00,8,5,33.18,102.04,13.697,0.541,0
V003,2024-01-06T08:45:00,8,5,26.19,97.6,13.913,0.468,0
V003,2024-01-06T09:00:00,9,5,31.27,105.77,13.802,0.455,0
V003,2024-01-06T09:15:00,9,5,54.02,111.96,13.709,0.718,0
V003,2024-01-06T09:30:00,9,5,47.3,109.76,13.728,0.627,0
V003,2024-01-06T09:45:00,9,5,30.46,105.72,13.807,0.396,0
V003,2024-01-06T10:00:00,10,5,12.99,95.82,13.757,0.249,0
V003,2024-01-06T10:15:00,10,5,0.0,92.59,13.688,0.316,0
V003,2024-01-06T10:30:00,10,5,6.55,94.51,13.731,0.212,0
V003,2024-01-06T10:45:00,10,5,11.15,96.08,13.763,0.324,0
V003,2024-01-06T11:00:00,11,5,1.6,93.38,13.809,0.174,0
V003,2024-01-06T11:15:00,11,5,0.0,91.01,13.802,0.167,0
V003,2024-01-06T11:30:00,11,5,29.08,103.87,13.785,0.524,0
V003,2024-01-06T11:45:00,11,5,3.76,91.16,13.742,0.15,0
V003,2024-01-06T12:00:00,12,5,0.0,93.64,13.78,0.142,0
V003,2024-01-06T12:15:00,12,5,21.22,96.15,13.753,0.339,0
V003,2024-01-06T12:30:00,12,5,9.18,92.82,13.694,0.268,0
V003,2024-01-06T12:45:00,12,5,4.76,90.7,13.716,0.238,0
V003,2024-01-06T13:00:00,13,5,0.0,90.95,13.754,0.177,0
V003,2024-01-06T13:15:00,13,5,2.56,94.45,13.822,0.252,0
V003,2024-01-06T13:30:00,13,5,1.15,89.9,13.75,0.148,0
V003,2024-01-06T13:45:00,13,5,0.0,90.21,13.727,0.078,0
V003,2024-01-06T14:00:00,14,5,6.49,92.65,13.832,0.211,0
V003,2024-01-06T14:15:00,14,5,0.85,90.75,13.678,0.149,0
V003,2024-01-06T14:30:00,14,5,0.0,88.93,13.855,0.256,0
V003,2024-01-06T14:45:00,14,5,32.24,102.92,13.851,0.503,0
V003,2024-01-06T15:00:00,15,5,1.97,88.47,13.794,0.153,0
V003,2024-01-06T15:15:00,15,5,15.56,97.14,13.831,0.332,0
V003,2024-01-06T15:30:00,15,5,0.0,89.8,13.816,0.254,0
V003,2024-01-06T15:45:00,15,5,0.0,91.23,13.786,0.16,0
V003,2024-01-06T16:00:00,16,5,40.18,102.92,13.838,0.637,0
V003,2024-01-06T16:15:00,16,5,56.95,111.32,13.695,0.77,0
V003,2024-01-06T16:30:00,16,5,41.34,105.85,13.759,0.579,0
V003,2024-01-06T16:45:00,16,5,32.75,101.86,13.81,0.554,0
V003,2024-01-06T17:00:00,17,5,54.87,110.22,13.749,0.741,0
V003,2024-01-06T17:15:00,17,5,41.27,107.54,13.786,0.646,0
V003,2024-01-06T17:30:00,17,5,47.37,107.67,13.798,0.698,0
V003,2024-01-06T17:45:00,17,5,42.09,105.5,13.781,0.599,0
V003,2024-01-06T18:00:00,18,5,39.28,105.58,13.853,0.563,0
V003,2024-01-06T18:15:00,18,5,55.41,111.85,13.727,0.837,0
V003,2024-01-06T18:30:00,18,5,27.66,97.91,13.737,0.462,0
V003,2024-01-06T18:45:00,18,5,30.49,103.02,13.824,0.514,0
V003,2024-01-06T19:00:00,19,5,40.21,104.65,13.746,0.571,0
V003,2024-01-06T19:15:00,19,5,2.97,89.3,13.728,0.191,0
V003,2024-01-06T19:30:00,19,5,0.95,87.7,13.764,0.16,0
V003,2024-01-06T19:45:00,19,5,0.0,90.32,13.804,0.187,0
V003,2024-01-06T20:00:00,20,5,2.66,89.55,13.738,0.268,0
V003,2024-01-06T20:15:00,20,5,0.0,91.26,13.697,0.181,0
V003,2024-01-06T20:30:00,20,5,0.89,91.02,13.721,0.307,0
V003,2024-01-06T20:45:00,20,5,2.73,90.88,13.78,0.234,0
V003,2024-01-06T21:00:00,21,5,5.29,93.36,13.839,0.261,0
V003,2024-01-06T21:15:00,21,5,0.0,88.41,13.789,0.204,0
V003,2024-01-06T21:30:00,21,5,0.0,88.84,13.842,0.179,0
V003,2024-01-06T21:45:00,21,5,0.0,87.56,13.847,0.195,0
V003,2024-01-06T22:00:00,22,5,0.0,87.45,13.703,0.269,0
V003,2024-01-06T22:15:00,22,5,0.0,87.37,13.696,0.248,0
V003,2024-01-06T22:30:00,22,5,33.88,102.11,13.807,0.603,0
V003,2024-01-06T22:45:00,22,5,14.26,93.33,13.812,0.339,0
V003,2024-01-06T23:00:00,23,5,8.05,91.97,13.735,0.196,0
V003,2024-01-06T23:15:00,23,5,38.87,103.44,13.747,0.495,0
V003,2024-01-06T23:30:00,23,5,8.23,92.82,13.758,0.32,0
V003,2024-01-06T23:45:00,23,5,3.37,92.09,13.742,0.302,0
V003,2024-01-07T00:00:00,0,6,13.43,92.79,13.856,0.325,0
V003,2024-01-07T00:15:00,0,6,3.27,88.14,13.836,0.255,0
V003,2024-01-07T00:30:00,0,6,1.66,88.26,13.723,0.186,0
V003,2024-01-07T00:45:00,0,6,9.31,92.67,13.804,0.215,0
V003,2024-01-07T01:00:00,1,6,7.47,90.66,13.706,0.295,0
V003,2024-01-07T01:15:00,1,6,34.47,103.87,13.757,0.589,0
V003,2024-01-07T01:30:00,1,6,0.0,87.28,13.794,0.245,0
V003,2024-01-07T01:45:00,1,6,0.0,89.08,13.806,0.194,0
V003,2024-01-07T02:00:00,2,6,0.0,88.44,13.708,0.143,0
V003,2024-01-07T02:15:00,2,6,0.0,88.21,13.684,0.235,0
V003,2024-01-07T02:30:00,2,6,0.0,89.7,13.778,0.17,0
V003,2024-01-07T02:45:00,2,6,25.72,96.56,13.727,0.528,0
V003,2024-01-07T03:00:00,3,6,0.0,86.3,13.797,0.191,0
V003,2024-01-07T03:15:00,3,6,0.0,90.27,13.722,0.178,0
V003,2024-01-07T03:30:00,3,6,0.0,91.6,13.729,0.201,0
V003,2024-01-07T03:45:00,3,6,37.51,104.35,13.753,0.609,0
V003,2024-01-07T04:00:00,4,6,2.58,88.91,13.732,0.219,0
V003,2024-01-07T04:15:00,4,6,6.62,93.41,13.711,0.298,0
V003,2024-01-07T04:30:00,4,6,2.66,88.2,13.703,0.202,0
V003,2024-01-07T04:45:00,4,6,6.56,91.94,13.649,0.317,0
V003,2024-01-07T05:00:00,5,6,20.41,96.38,13.717,0.392,0
V003,2024-01-07T05:15:00,5,6,29.5,99.83,13.786,0.437,0
V003,2024-01-07T05:30:00,5,6,13.99,91.51,13.703,0.388,0
V003,2024-01-07T05:45:00,5,6,2.65,88.13,13.716,0.241,0
V003,2024-01-07T06:00:00,6,6,2.85,90.88,13.837,0.307,0
V003,2024-01-07T06:15:00,6,6,0.0,90.63,13.82,0.16,0
V003,2024-01-07T06:30:00,6,6,7.63,89.67,13.607,0.197,0
V003,2024-01-07T06:45:00,6,6,28.99,97.73,13.691,0.436,0
V003,2024-01-07T07:00:00,7,6,29.71,99.28,13.71,0.539,0
V003,2024-01-07T07:15:00,7,6,37.24,101.96,13.676,0.571,0
V003,2024-01-07T07:30:00,7,6,27.13,96.59,13.697,0.451,0
V003,2024-01-07T07:45:00,7,6,32.62,101.73,13.668,0.511,0
V003,2024-01-07T08:00:00,8,6,25.46,99.44,13.754,0.46,0
V003,2024-01-07T08:15:00,8,6,48.61,110.13,13.7,0.683,0
V003,2024-01-07T08:30:00,8,6,43.87,104.64,13.756,0.642,0
V003,2024-01-07T08:45:00,8,6,45.06,107.41,13.772,0.676,0
V003,2024-01-07T09:00:00,9,6,39.85,104.5,13.758,0.532,0
V003,2024-01-07T09:15:00,9,6,50.86,105.05,13.812,0.717,0
V003,2024-01-07T09:30:00,9,6,39.31,101.64,13.728,0.623,0
V003,2024-01-07T09:45:00,9,6,32.87,99.49,13.714,0.544,0
V003,2024-01-07T10:00:00,10,6,47.21,105.09,13.768,0.819,0
V003,2024-01-07T10:15:00,10,6,0.0,88.03,13.752,0.26,0
V003,2024-01-07T10:30:00,10,6,0.0,86.72,13.746,0.215,0
V003,2024-01-07T10:45:00,10,6,0.0,88.17,13.686,0.21,0
V003,2024-01-07T11:00:00,11,6,8.41,91.0,13.71,0.377,0
V003,2024-01-07T11:15:00,11,6,12.05,93.24,13.73,0.403,0
V003,2024-01-07T11:30:00,11,6,6.99,90.04,13.776,0.296,0
V003,2024-01-07T11:45:00,11,6,7.35,90.97,13.695,0.22,0
V003,2024-01-07T12:00:00,12,6,0.0,88.57,13.758,0.305,0
V003,2024-01-07T12:15:00,12,6,0.0,89.44,13.765,0.268,0
V003,2024-01-07T12:30:00,12,6,5.79,90.75,13.748,0.315,0
V003,2024-01-07T12:45:00,12,6,5.19,92.38,13.667,0.226,0
V003,2024-01-07T13:00:00,13,6,5.22,91.92,13.783,0.204,0
V003,2024-01-07T13:15:00,13,6,0.0,87.15,13.679,0.153,0
V003,2024-01-07T13:30:00,13,6,0.0,88.15,13.696,0.245,0
V003,2024-01-07T13:45:00,13,6,4.84,89.02,13.772,0.27,0
V003,2024-01-07T14:00:00,14,6,0.0,90.36,13.728,0.183,0
V003,2024-01-07T14:15:00,14,6,15.85,92.33,13.679,0.405,0
V003,2024-01-07T14:30:00,14,6,0.0,84.88,13.669,0.257,0
V003,2024-01-07T14:45:00,14,6,0.0,90.48,13.807,0.278,0
V003,2024-01-07T15:00:00,15,6,12.52,93.88,13.727,0.339,0
V003,2024-01-07T15:15:00,15,6,10.96,90.5,13.807,0.224,0
V003,2024-01-07T15:30:00,15,6,41.04,105.14,13.714,0.59,0
V003,2024-01-07T15:45:00,15,6,0.0,87.86,13.814,0.129,0
V003,2024-01-07T16:00:00,16,6,31.08,101.62,13.681,0.535,0
V003,2024-01-07T16:15:00,16,6,30.86,100.68,13.707,0.527,0
V003,2024-01-07T16:30:00,16,6,28.41,101.91,13.787,0.507,0
V003,2024-01-07T16:45:00,16,6,21.19,98.19,13.768,0.495,0
V003,2024-01-07T17:00:00,17,6,39.44,105.07,13.728,0.612,0
V003,2024-01-07T17:15:00,17,6,47.39,106.8,13.714,0.665,0
V003,2024-01-07T17:30:00,17,6,41.47,105.38,13.722,0.648,0
V003,2024-01-07T17:45:00,17,6,36.91,106.67,13.664,0.614,0
V003,2024-01-07T18:00:00,18,6,42.46,105.72,13.689,0.608,0
V003,2024-01-07T18:15:00,18,6,34.88,104.93,13.661,0.474,0
V003,2024-01-07T18:30:00,18,6,36.74,104.26,13.695,0.606,0
V003,2024-01-07T18:45:00,18,6,47.01,107.85,13.754,0.707,0
V003,2024-01-07T19:00:00,19,6,0.0,89.21,13.687,0.285,0
V003,2024-01-07T19:15:00,19,6,0.0,89.83,13.724,0.144,0
V003,2024-01-07T19:30:00,19,6,9.89,93.37,13.787,0.371,0
V003,2024-01-07T19:45:00,19,6,2.18,91.25,13.65,0.332,0
V003,2024-01-07T20:00:00,20,6,0.0,93.44,13.7,0.143,0
V003,2024-01-07T20:15:00,20,6,2.17,88.82,13.849,0.262,0
V003,2024-01-07T20:30:00,20,6,0.0,92.25,13.691,0.109,0
V003,2024-01-07T20:45:00,20,6,9.36,92.38,13.75,0.276,0
V003,2024-01-07T21:00:00,21,6,44.19,108.66,13.709,0.634,0
V003,2024-01-07T21:15:00,21,6,8.2,93.39,13.709,0.304,0
V003,2024-01-07T21:30:00,21,6,4.26,93.76,13.717,0.293,0
V003,2024-01-07T21:45:00,21,6,53.29,110.57,13.709,0.739,0
V003,2024-01-07T22:00:00,22,6,1.36,88.54,13.747,0.191,0
V003,2024-01-07T22:15:00,22,6,1.37,91.95,13.675,0.181,0
V003,2024-01-07T22:30:00,22,6,0.0,92.03,13.814,0.168,0
V003,2024-01-07T22:45:00,22,6,1.96,93.44,13.649,0.312,0
V003,2024-01-07T23:00:00,23,6,0.0,91.48,13.706,0.244,0
V003,2024-01-07T23:15:00,23,6,0.0,90.39,13.638,0.183,0
V003,2024-01-07T23:30:00,23,6,1.99,93.87,13.708,0.236,0
V003,2024-01-07T23:45:00,23,6,3.65,90.03,13.682,0.327,0
V004,2024-01-01T00:00:00,0,0,14.14,89.72,13.694,0.245,0
V004,2024-01-01T00:15:00,0,0,3.07,83.32,13.69,0.259,0
V004,2024-01-01T00:30:00,0,0,10.81,84.92,13.756,0.236,0
V004,2024-01-01T00:45:00,0,0,0.0,84.46,13.693,0.174,0
V004,2024-01-01T01:00:00,1,0,3.42,86.52,13.725,0.323,0
V004,2024-01-01T01:15:00,1,0,0.0,84.58,13.646,0.215,0
V004,2024-01-01T01:30:00,1,0,0.0,82.92,13.643,0.156,0
V004,2024-01-01T01:45:00,1,0,11.77,88.87,13.692,0.265,0
V004,2024-01-01T02:00:00,2,0,0.0,84.52,13.679,0.109,0
V004,2024-01-01T02:15:00,2,0,6.85,87.51,13.674,0.179,0
V004,2024-01-01T02:30:00,2,0,0.0,84.1,13.655,0.189,0
V004,2024-01-01T02:45:00,2,0,0.08,82.3,13.628,0.09,0
V004,2024-01-01T03:00:00,3,0,0.0,82.67,13.648,0.101,0
V004,2024-01-01T03:15:00,3,0,0.0,87.15,13.597,0.222,0
V004,2024-01-01T03:30:00,3,0,0.0,83.35,13.659,0.129,0
V004,2024-01-01T03:45:00,3,0,0.0,84.52,13.62,0.099,0
V004,2024-01-01T04:00:00,4,0,23.2,93.31,13.717,0.362,0
V004,2024-01-01T04:15:00,4,0,0.0,82.39,13.653,0.224,0
V004,2024-01-01T04:30:00,4,0,0.0,87.82,13.642,0.152,0
V004,2024-01-01T04:45:00,4,0,8.23,86.04,13.709,0.193,0
V004,2024-01-01T05:00:00,5,0,29.98,98.08,13.749,0.4,0
V004,2024-01-01T05:15:00,5,0,0.0,84.15,13.776,0.16,0
V004,2024-01-01T05:30:00,5,0,31.24,97.26,13.78,0.504,0
V004,2024-01-01T05:45:00,5,0,0.0,86.33,13.656,0.208,0
V004,2024-01-01T06:00:00,6,0,0.0,86.37,13.639,0.191,0
V004,2024-01-01T06:15:00,6,0,15.18,91.7,13.709,0.311,0
V004,2024-01-01T06:30:00,6,0,5.97,88.14,13.72,0.195,0
V004,2024-01-01T06:45:00,6,0,15.51,90.19,13.624,0.304,0
V004,2024-01-01T07:00:00,7,0,16.95,92.4,13.639,0.43,0
V004,2024-01-01T07:15:00,7,0,24.96,95.53,13.695,0.411,0
V004,2024-01-01T07:30:00,7,0,18.88,93.89,13.674,0.34,0
