order_id,city,ts,origin_lat,origin_lon,dest_lat,dest_lon,distance_km,demand_index,supply_index,eta_promised_min,eta_actual_min,base_price,paid_price,hour,day_of_week
O000874,Munich,2024-01-20T04:37:00,48.10955362076363,11.535443408482328,48.13854810695197,11.5601202316405,3.7080065759536796,0.8147673473033583,0.7581129342081883,9.01,9.22,7.91,9.49,4,5
O000875,Berlin,2024-03-18T14:48:00,52.517733020998456,13.509506304612243,52.535312640082005,13.515802356427622,2.000630015864789,1.14543359777842,0.9757957937980871,5.79,5.29,5.67,7.47,14,0
O000876,Berlin,2024-04-15T00:56:00,52.499809375480936,13.332801049307715,52.52727853490973,13.325146043805296,3.098046328976574,1.0415084589777484,0.730642867576913,6.8,7.53,7.09,8.2,0,0
O000877,Berlin,2024-01-30T08:10:00,52.51794231811809,13.434672960754947,52.52089739440076,13.416515264409016,1.271755686417651,1.6381059287435353,0.5622117763893303,8.99,8.41,4.95,11.06,8,1
O000878,Berlin,2024-04-11T16:59:00,52.48143706771342,13.515479167884822,52.49927144221479,13.499621505735723,2.25508274156661,1.240358784728369,1.003707485530079,9.73,9.44,6.18,7.14,16,3
O000879,Munich,2024-04-01T04:47:00,48.107661981392965,11.546224917511719,48.12578573495161,11.569340989235018,2.646899148131359,0.9396840384417791,0.8744919994511855,15.82,14.47,6.9,7.19,4,0
O000880,Berlin,2024-02-02T16:53:00,52.56868893585685,13.44745801110207,52.566499624678364,13.456529245347157,0.6596608398755033,1.2850796283633217,0.7328442764519156,3.67,3.66,3.97,6.06,16,4
O000881,Berlin,2024-03-18T19:40:00,52.56530266921418,13.447440802830466,52.54581316103643,13.445343471815091,2.17176804250493,0.8393131451657485,0.9248032841296268,5.86,6.03,5.91,4.66,19,0
O000882,Berlin,2024-01-19T11:26:00,52.48533569186094,13.303005174355764,52.459994566782136,13.29434075639663,2.8782699622945427,1.293288478237716,0.7181568403950973,20.43,20.36,7.47,15.77,11,4
O000883,Berlin,2024-04-28T13:23:00,52.49347515979798,13.380311281059198,52.51624019841385,13.343450767142441,3.5541628328536934,1.0538612379124677,1.2504692724596016,5.72,5.72,7.55,6.07,13,6
O000884,Berlin,2024-03-26T16:40:00,52.55683773474564,13.42099745149051,52.55164272925607,13.386812023957775,2.382292218916563,1.5714316776846575,1.1049277192965512,22.15,24.39,7.08,11.94,16,1
O000885,Berlin,2024-03-22T12:58:00,52.50396158210622,13.477250653552916,52.48365854575004,13.460677503349737,2.521041264169237,1.0868527299844144,1.2054120853746035,6.75,6.49,6.35,4.5,12,4
O000886,Munich,2024-03-02T01:55:00,48.158133921693235,11.529255765592154,48.14208959991107,11.538606628253019,1.914174390811965,0.8273620575666344,1.4080267771993837,3.0,3.0,5.45,3.65,1,5
O000887,Berlin,2024-01-10T21:10:00,52.50823039055119,13.472650350655814,52.50736014402114,13.459488479500683,0.8960251831192754,0.9805377698596818,0.6597719051465516,3.82,3.49,4.25,5.17,21,2
O000888,Berlin,2024-04-29T01:04:00,52.566233657841515,13.469798150779399,52.59012740943128,13.456495338657462,2.8048017694873155,1.2246854574191524,1.1353988194750109,8.63,8.64,6.8,6.82,1,0
O000889,Berlin,2024-01-12T23:19:00,52.54881436645112,13.515979987823965,52.54347692037638,13.537051242099274,1.5435054877031371,1.303684406130436,0.8816247867313816,4.0,4.25,5.06,7.51,23,4
O000890,Munich,2024-02-16T21:21:00,48.10776724132729,11.610200940776643,48.12019549240343,11.59657791480978,1.7125036429373761,1.125118260501312,1.2969283723753016,5.73,5.22,5.32,4.05,21,4
O000891,Berlin,2024-01-02T08:55:00,52.54181338125278,13.468082777646458,52.52936010891263,13.434594002977096,2.654807091805485,1.7178882567123397,0.42340331066565473,36.88,38.12,8.09,18.5,8,1
O000892,Berlin,2024-03-11T17:46:00,52.52190107622527,13.321047116294208,52.51487606066505,13.356585010252111,2.528293871180842,1.640715610906692,0.5021431471119564,26.1,23.96,7.23,16.26,17,0
O000893,Berlin,2024-01-26T20:45:00,52.53156101573688,13.377268318746866,52.5203937781459,13.392005092393935,1.5924346364131294,1.0893407221618288,0.7430544467165066,6.48,5.93,5.21,7.76,20,4
O000894,Berlin,2024-01-14T12:18:00,52.5204840135349,13.344214287214074,52.5378884611527,13.366910526314951,2.4703290193897236,1.0206156443061696,1.0047960038031185,7.3,7.49,6.34,6.94,12,6
O000895,Berlin,2024-04-07T10:39:00,52.48882931248475,13.375064455926275,52.49854437629422,13.372424409488932,1.0949520025643944,0.9400901177601616,1.083702911831411,3.0,3.0,4.46,4.26,10,6
O000896,Berlin,2024-04-02T20:04:00,52.48926299269947,13.418166564623084,52.47195736108883,13.443059065550084,2.558253983314141,0.9764037810785244,0.7686007088671272,9.37,10.86,6.61,8.45,20,1
O000897,Munich,2024-02-17T14:14:00,48.13554494635805,11.519417540781948,48.155998284960745,11.483429062627692,3.507414755129494,1.2304697277923853,0.716113360690998,23.55,22.7,8.34,12.07,14,5
O000898,Berlin,2024-02-28T17:56:00,52.55810414732819,13.368848035816638,52.562553867304764,13.368908457795918,0.4948031443766968,1.115046869255702,0.7575096594573888,3.0,3.0,3.74,6.17,17,2
O000899,Berlin,2024-01-19T18:01:00,52.55455274891409,13.482045811146541,52.54615981184343,13.490055726341701,1.0790123137907668,1.7174801204831074,0.4904860411727378,10.42,10.61,4.83,10.37,18,4
O000900,Munich,2024-04-27T12:12:00,48.107171052088496,11.486098495280139,48.09020649611813,11.523784291970365,3.3749935161423665,1.1645364853148288,1.0670634512794615,9.88,10.5,7.57,9.77,12,5
O000901,Berlin,2024-03-12T05:35:00,52.50591600978234,13.449388176392937,52.5258495566126,13.446089639589465,2.227719044938889,0.8087728594082921,1.1645145842400961,5.83,6.76,6.01,4.85,5,1
O000902,Berlin,2024-01-30T08:01:00,52.56458676520111,13.406337946672958,52.55448818030152,13.380857756934624,2.056150624632984,1.4770425304518708,1.024137141284519,6.36,7.46,5.84,8.86,8,1
O000903,Berlin,2024-04-08T00:33:00,52.48700735103582,13.492908888265758,52.5039106869951,13.45414210155188,3.22807275229094,1.041097285512004,0.8386980741948835,10.88,11.25,7.44,8.75,0,0
O000904,Berlin,2024-01-30T09:02:00,52.54146769475706,13.517824152421682,52.55813518958224,13.501499109835406,2.1571432857766406,1.3089315153709373,0.7292282074359793,7.79,7.64,5.97,9.65,9,1
O000905,Berlin,2024-01-11T14:20:00,52.49193371689404,13.346777101716249,52.484393886115846,13.328543834322486,1.4923293274693934,1.2109241256974637,1.0536826547389124,3.55,4.1,5.0,6.1,14,3
O000906,Berlin,2024-01-25T20:24:00,52.45769623026849,13.349779308646855,52.47527036696827,13.374131024400072,2.5573571135963316,0.8284533646789961,0.9230415952791858,6.4,6.04,6.37,6.1,20,3
O000907,Berlin,2024-04-24T18:51:00,52.52858863625414,13.382667056516873,52.55753759531781,13.395899439927932,3.341040324266717,1.810818488287195,0.8759399354834225,21.14,19.27,7.97,14.23,18,2
O000908,Munich,2024-03-13T11:43:00,48.143264248060404,11.54553176842627,48.17244559579075,11.539556420450364,3.2749493299542793,0.778108888910756,1.3425422822552546,3.77,4.44,7.15,4.85,11,2
O000909,Berlin,2024-03-10T14:54:00,52.52839258789993,13.311813381346663,52.5171969215884,13.283767933518025,2.2693780958109864,0.9514833927420412,1.2503894909026314,3.2,3.67,5.91,4.1,14,6
O000910,Munich,2024-03-22T14:02:00,48.121772903424706,11.515943824187817,48.09782623155106,11.524389446099331,2.735583927988119,1.1869309414673248,1.073985122600878,10.45,10.29,6.8,7.87,14,4
O000911,Berlin,2024-01-30T20:16:00,52.526486902044795,13.49389147568229,52.53164788469349,13.516179584378333,1.6132341086332131,0.9917017790845242,1.1308776268121528,3.69,3.53,5.11,4.67,20,1
O000912,Berlin,2024-01-15T14:38:00,52.4656227219041,13.51281021789073,52.48430717206614,13.4815881219905,2.9645052683797686,0.6562139174092305,1.2093909068856419,3.7,4.23,6.77,4.93,14,0
O000913,Munich,2024-04-01T19:22:00,48.18224223100163,11.510308679417257,48.168056608056744,11.486990882641193,2.340440990520033,0.8958214192192473,1.0119819548159008,6.19,6.14,6.12,5.13,19,0
O000914,Berlin,2024-03-07T22:03:00,52.45377486342952,13.453004632921598,52.450080596950194,13.457181838365969,0.49887005298247533,0.9614037264478621,0.6435769836030343,4.38,4.55,3.83,6.18,22,3
O000915,Munich,2024-02-03T10:40:00,48.18904222037792,11.517800699505102,48.161141169676405,11.498686043496729,3.410890194284054,0.8771923676901178,1.050825537414287,5.28,5.97,7.39,5.38,10,5
O000916,Munich,2024-01-29T20:07:00,48.185964391056544,11.611689117112874,48.16806666449973,11.596470915890798,2.2877799297468653,1.1376991949123134,0.9530984929708218,4.76,5.55,6.02,5.95,20,0
O000917,Munich,2024-03-30T13:41:00,48.12153305275287,11.581067340358922,48.140172999161884,11.574019138627891,2.1376542358785815,1.1002258552129152,1.3348541532142262,7.09,6.46,5.89,4.51,13,5
O000918,Berlin,2024-01-22T13:57:00,52.47448876700822,13.452546900571644,52.499511502417484,13.444115296704544,2.8403695781793536,0.9257075957824629,0.6448035506076215,12.92,15.17,7.17,10.74,13,0
O000919,Berlin,2024-02-11T14:08:00,52.52239498127344,13.447158023236096,52.53169646305775,13.442825993971994,1.0749949500898166,0.8458372738771821,1.0991531146031022,3.0,3.0,4.44,2.98,14,6
O000920,Berlin,2024-04-01T14:19:00,52.45619946109948,13.374123912492088,52.47139144321434,13.357671765813318,2.0238406402895044,0.8304745575006232,1.1637189236686427,3.0,3.2,5.59,4.19,14,0
O000921,Berlin,2024-03-29T02:06:00,52.470750699715275,13.450206523441373,52.46638288135218,13.457528827229803,0.6941973437629764,1.170281987352531,1.2722013409539548,3.01,3.0,3.98,3.26,2,4
O000922,Munich,2024-03-27T14:17:00,48.11369651238093,11.54835375812068,48.09922983689916,11.568715622714725,2.207583094551122,1.100873013143682,0.891740181007552,10.55,11.82,6.24,8.23,14,2
O000923,Berlin,2024-01-08T00:16:00,52.4635237432526,13.315908326450014,52.47814978409502,13.332858893268357,1.9907961549685609,0.9009569803990529,0.8343412479303202,6.9,6.41,5.71,6.93,0,0
O000924,Munich,2024-02-09T06:20:00,48.182853857592704,11.559759099079791,48.17121740948568,11.537183028289105,2.115752645381074,0.7791096344290007,1.086708322094506,4.03,4.04,5.74,4.93,6,4
O000925,Berlin,2024-01-30T19:47:00,52.519926577118056,13.407348540036555,52.50112040869614,13.438925376470705,2.9899022717150188,0.6636062432029178,1.0431337541867238,4.83,5.13,6.84,4.62,19,1
O000926,Berlin,2024-04-14T22:46:00,52.45652921533002,13.444464530457026,52.47674968307821,13.434329762966302,2.3508978004110572,0.8686329062611139,0.7843369866741544,6.49,6.47,6.14,7.54,22,6
O000927,Berlin,2024-03-14T08:33:00,52.56223003772732,13.365794148113945,52.553779874045354,13.383210417050693,1.5063470129908205,1.192041355094353,0.7122300019043657,8.69,9.1,5.26,7.99,8,3
O000928,Munich,2024-01-31T01:04:00,48.14813558321079,11.575208543962956,48.17197254353892,11.546102475351882,3.418503643531971,1.2811295195015928,1.040147708151678,17.87,20.0,8.1,11.64,1,2
O000929,Berlin,2024-02-22T04:45:00,52.564290483370414,13.481235475395707,52.56315355101899,13.495157569725798,0.9494904147922738,0.8652920704205515,0.8657384817257827,3.0,3.0,4.29,4.98,4,3
O000930,Berlin,2024-03-12T02:21:00,52.488839533724295,13.405888283282824,52.49463930814024,13.388876576222184,1.3200195785075948,0.9440774560190647,0.9745601232035114,3.0,3.0,4.73,3.97,2,1
O000931,Munich,2024-01-14T06:57:00,48.11956985393031,11.587038920527993,48.09097999929941,11.577078699833724,3.263938776982158,0.5,0.7895341060793609,5.82,6.1,7.22,5.13,6,6
O000932,Munich,2024-03-09T14:19:00,48.14005953741053,11.506928041906503,48.12630290290229,11.535248107786213,2.599411030353862,0.7661369469827062,0.9699704335965122,10.9,10.18,6.63,4.65,14,5
O000933,Berlin,2024-01-25T22:43:00,52.499293250742916,13.49290655961532,52.50094412193623,13.479643783084981,0.9163457023425506,0.921359799263562,1.1005092492908364,3.0,3.0,4.25,3.47,22,3
O000934,Berlin,2024-01-22T10:40:00,52.49808391374919,13.414712849316631,52.51482322410317,13.40192156423686,2.052808929888934,1.3539826135311186,1.1819925081721117,4.74,5.45,5.74,7.72,10,0
O000935,Berlin,2024-04-06T10:48:00,52.529956638775396,13.420233015914265,52.51227209055957,13.440644459923556,2.402924592757457,1.0712825167068751,0.8741532473225161,3.83,4.4,6.1,6.86,10,5
O000936,Munich,2024-04-27T09:57:00,48.17836227424434,11.572389401336268,48.1794211595854,11.5457788037944,1.9765677569734674,1.2327610298591658,0.7468343268706016,6.86,8.05,5.77,10.74,9,5
O000937,Berlin,2024-04-07T13:47:00,52.55173483244354,13.490050686317405,52.557508697234084,13.496005386901114,0.7578033240606283,0.9964275690224533,1.0583465450756617,3.28,3.0,4.06,4.4,13,6
O000938,Munich,2024-03-01T18:36:00,48.14998222577486,11.534259287361976,48.15676656436783,11.498736531942937,2.7410202131409562,1.3378057067027855,0.8805032419470643,9.17,9.76,6.78,10.06,18,4
O000939,Berlin,2024-02-10T14:49:00,52.546083136110006,13.399462485268149,52.56513199221541,13.402160138176315,2.125973160745151,0.977574711277731,1.2549306248076681,3.32,3.84,5.74,3.93,14,5
O000940,Berlin,2024-02-07T04:51:00,52.53081049602962,13.3040367055682,52.5461514026526,13.285264103552754,2.1264553272645093,0.7019504953401907,1.0292828583685207,3.03,3.28,5.72,4.08,4,2
O000941,Munich,2024-01-04T07:34:00,48.189313871837946,11.527940593173533,48.219205744595214,11.488220966256018,4.439870662733066,1.3630246487509468,0.7042891466564564,16.84,18.52,9.25,17.76,7,3
O000942,Berlin,2024-02-08T18:47:00,52.478514546107256,13.410719498582129,52.50408739243117,13.43592012074083,3.316173102777742,1.5056072009095929,0.6463128966193015,20.0,18.52,7.91,17.94,18,3
O000943,Munich,2024-03-03T05:00:00,48.10061286473137,11.544978926207822,48.07209222807378,11.577674347512055,3.9944368030632065,0.7296584935950707,1.1182181062650443,8.33,7.81,8.18,5.47,5,6
O000944,Munich,2024-03-23T16:46:00,48.10171729906624,11.612671231431351,48.09383794449719,11.573478463833101,3.039574913340615,1.3265954770556716,0.7219181627156734,10.26,11.46,7.22,15.9,16,5
O000945,Munich,2024-04-14T00:35:00,48.15400657152842,11.537998758662583,48.182637545924116,11.54456846832817,3.2206845897200083,1.1879470963494208,1.0242957158658115,8.27,9.72,7.35,6.74,0,6
O000946,Berlin,2024-01-12T20:44:00,52.48057105542399,13.367085620293485,52.47217498503703,13.360728635498996,1.0280938997616718,1.0206235164891273,0.9457406873704719,6.84,6.47,4.56,4.84,20,4
O000947,Munich,2024-03-08T06:18:00,48.18396244958616,11.539640113470337,48.192645459855044,11.513805787223612,2.1447607366592023,1.3149172715524684,1.0029388191088733,7.6,7.98,5.97,9.46,6,4
O000948,Berlin,2024-02-03T02:06:00,52.520410575602966,13.360405993049511,52.49235945492512,13.386074257425085,3.5703123694523016,0.8692515940386065,1.1830805940969875,5.8,5.86,7.58,6.6,2,5
O000949,Berlin,2024-03-16T01:08:00,52.55348564614291,13.339833837805513,52.55613985159953,13.375877867561012,2.454627404589488,0.666257227530774,1.1032326045852938,3.93,3.62,6.13,4.15,1,5
O000950,Berlin,2024-04-26T06:18:00,52.53422349121891,13.349982075700089,52.504469578244716,13.337416884967025,3.41597285170642,0.8356638347389955,1.3247058421783613,5.3,6.05,7.4,5.69,6,4
O000951,Berlin,2024-02-06T04:06:00,52.456542707065395,13.372540843572168,52.45424225791108,13.348926543338235,1.6204187195332234,0.774542895258614,1.123485726185465,3.84,3.81,5.13,3.74,4,1
O000952,Munich,2024-02-22T08:58:00,48.117363931262545,11.511221769797663,48.118901792942566,11.478521815340242,2.4334443864875346,1.5388652762298598,1.3145504778488948,7.18,7.97,6.32,7.49,8,3
O000953,Berlin,2024-03-08T18:45:00,52.51621938690683,13.32308661967215,52.48756019421244,13.296807659483992,3.6495846035750166,1.0017719702090666,0.6110182554629866,13.5,15.08,8.13,13.79,18,4
O000954,Berlin,2024-01-08T23:29:00,52.56940633029751,13.506319732351164,52.53966323576768,13.537154833500148,3.909472572567962,0.845146015519189,0.9552666856393112,10.0,9.97,8.19,8.07,23,0
O000955,Berlin,2024-01-08T11:28:00,52.45542755571043,13.300412003662219,52.44646651268767,13.279729141918155,1.7196992252402181,0.8869300094997812,0.9656379072394652,4.43,5.0,5.31,5.0,11,0
O000956,Berlin,2024-01-23T15:09:00,52.46188677210592,13.370135639585122,52.43496299205371,13.361789232712827,3.046754739932055,1.3623111546387827,1.1158152601751006,22.83,21.53,7.73,8.57,15,1
O000957,Munich,2024-01-06T12:16:00,48.141920000727076,11.52162208389159,48.140152489889836,11.489079197963004,2.422676939967634,1.2433446984995893,0.9873393554437326,9.05,8.52,6.33,7.43,12,5
O000958,Munich,2024-03-09T06:11:00,48.19589046048452,11.597258782854684,48.187719962932384,11.563073495734894,2.6919895994622705,1.2309995121083235,1.0387323529033599,7.49,8.35,6.65,6.32,6,5
O000959,Berlin,2024-04-10T20:10:00,52.54899261757809,13.411006932936417,52.57398071849805,13.42125361106213,2.8635798473705965,1.0355816782823308,1.002684097077692,7.62,8.54,6.86,6.47,20,2
O000960,Berlin,2024-02-13T05:53:00,52.505504193195485,13.368964563785502,52.51540883959539,13.396134914791022,2.1433586910329705,1.0631045881840506,0.9904282144694485,5.34,5.88,5.87,6.2,5,1
O000961,Berlin,2024-01-03T23:01:00,52.48245629267398,13.31025989810155,52.47839715697427,13.336455556979919,1.8305227137574605,1.0358828342097683,1.097348300431612,4.3,4.2,5.41,6.35,23,2
O000962,Berlin,2024-03-21T21:48:00,52.46203972638545,13.332622158337102,52.47416186649438,13.350682868373365,1.8203541716713025,0.8022255304728833,0.9018254210212868,5.14,5.35,5.45,4.44,21,3
O000963,Berlin,2024-01-23T08:52:00,52.4818895651424,13.320862696545703,52.472700985798134,13.28378828153474,2.710824900465544,1.9264772409354998,0.6361316814530853,19.39,18.84,7.19,16.55,8,1
O000964,Berlin,2024-02-09T05:14:00,52.538638318070575,13.51093306166689,52.56037462183175,13.48436447701129,3.0114613690533316,1.0725991406865374,0.7652739214906404,15.27,14.93,7.36,10.33,5,4
O000965,Munich,2024-04-24T19:50:00,48.10646655438506,11.566957541872716,48.090586087442645,11.571559003046097,1.7985865648756378,1.2305826512409619,0.9515249083789777,4.51,4.96,5.41,6.8,19,2
O000966,Berlin,2024-03-28T06:27:00,52.4501600367389,13.371246918764086,52.43335609556873,13.40894442196095,3.1654735027403214,0.8588488875545603,0.9478783335332084,12.44,11.74,7.39,7.09,6,3
O000967,Berlin,2024-02-25T03:36:00,52.56127187591577,13.505018590572533,52.562035267980185,13.489479349544013,1.0538182344814604,1.0174409984074535,1.098400810820592,3.11,3.55,4.44,3.61,3,6
O000968,Munich,2024-02-23T16:27:00,48.156639072063115,11.575414900029186,48.14698078504775,11.581127811472724,1.15455166877453,1.3177479139033033,0.8291233993653783,8.85,8.12,4.79,6.52,16,4
O000969,Berlin,2024-02-07T04:50:00,52.55356323377796,13.391667418305401,52.56819515063125,13.420177346162586,2.5221422793450157,0.9875727867061384,0.6754050075992872,12.95,15.04,6.78,9.3,4,2
O000970,Berlin,2024-03-01T04:54:00,52.502354723115246,13.418788609988704,52.48420979826494,13.413245939717346,2.0522220685025583,0.9465365953664382,1.0896826498958219,4.04,3.92,5.66,4.2,4,4
O000971,Munich,2024-02-14T16:19:00,48.12973437475401,11.516037572227539,48.122620839680344,11.504530929452695,1.164067756635795,1.5807041367607002,1.001917193578239,7.2,6.78,4.74,8.38,16,2
O000972,Munich,2024-03-09T01:26:00,48.124714507003034,11.482459163798556,48.131866982504825,11.479091916355733,0.8336598188927483,1.257826367087489,1.1312813130979944,3.0,3.0,4.15,4.66,1,5
O000973,Berlin,2024-04-16T16:17:00,52.47085586285623,13.314041727636138,52.46067732417818,13.292532954996926,1.8450148842946499,1.7258637034883224,0.5822730313881923,6.91,8.11,5.62,12.56,16,1
O000974,Berlin,2024-04-15T22:29:00,52.50645186971959,13.358641026499944,52.49714429674118,13.370564583881402,1.3124483018856283,1.0797425603580688,0.9259955068325512,3.43,3.88,4.77,6.46,22,0
O000975,Berlin,2024-01-27T09:58:00,52.565167220564675,13.493378307706903,52.58044817181676,13.528056131062709,2.894671143741669,1.3258137792784663,0.8999117816498405,11.37,10.84,7.02,9.96,9,5
O000976,Berlin,2024-03-03T11:23:00,52.489431059563366,13.323739257789056,52.5155356565222,13.307019526861078,3.1155155914558224,1.0924308192119354,0.9781613810998895,8.08,8.43,7.16,7.79,11,6
O000977,Munich,2024-03-10T03:32:00,48.175493173307224,11.511797691182862,48.19879163815349,11.502804224577808,2.675086910644737,0.8656165379070019,0.9157739530397832,6.83,6.83,6.55,6.92,3,6
O000978,Berlin,2024-02-03T15:32:00,52.54994117114402,13.304230974760488,52.52667325314996,13.343476191781027,3.706612655898498,1.259974248706121,0.857191651244509,13.29,12.53,8.07,10.54,15,5
O000979,Berlin,2024-01-04T05:05:00,52.52151299148768,13.355119773339691,52.511543515348286,13.352819830669574,1.1194259321745834,1.3621044956841986,1.054722916233141,4.76,4.47,4.57,6.04,5,3
O000980,Berlin,2024-03-22T22:24:00,52.46124698392717,13.471805299553909,52.49073744522388,13.47430120309323,3.283543887570997,0.9274288745252786,0.6945077287762591,11.32,11.78,7.53,10.76,22,4
O000981,Munich,2024-03-19T18:28:00,48.10944570512687,11.53191258765628,48.121982952532576,11.509991528909199,2.142831365911212,1.446985625017623,1.0808632563989906,7.1,7.11,5.93,8.26,18,1
O000982,Munich,2024-04-21T08:11:00,48.17305426314966,11.486489457720799,48.17603444328988,11.483848774032944,0.38490970886569886,1.2254430092944715,0.6159695537084628,3.19,3.0,3.61,7.61,8,6
O000983,Munich,2024-02-18T12:16:00,48.12820423547897,11.556683242205398,48.10319729764337,11.589903392927859,3.716710321073693,0.8979417680873873,0.6845543258160998,14.8,16.22,8.27,10.6,12,6
O000984,Munich,2024-04-16T16:44:00,48.130418247762854,11.54566202027739,48.152847434339655,11.509875886823766,3.642906772275096,1.5369429708099784,0.5846090918244108,19.5,22.27,8.49,18.74,16,1
O000985,Munich,2024-04-01T01:52:00,48.12164430834117,11.592410177792399,48.1156226172908,11.567523286307095,1.9650195087869236,1.4297412587874103,1.0064529621542506,7.81,8.31,5.77,8.57,1,0
O000986,Berlin,2024-04-12T01:18:00,52.501485759276655,13.34988930173717,52.4988387145821,13.386149690194836,2.472084656586633,1.0092423207341834,1.1497872227611854,4.13,4.25,6.18,6.55,1,4
O000987,Berlin,2024-01-03T13:35:00,52.465987209758126,13.344938246833262,52.48198991022337,13.328568407140512,2.096582285890737,1.0402789117430562,0.9129894799528281,11.56,10.81,6.06,6.71,13,2
O000988,Berlin,2024-01-24T19:23:00,52.479214481436614,13.3114806982326,52.50556792960688,13.286416617022773,3.3862328739335883,0.8031173907649576,0.35348691349751327,14.01,14.66,7.8,17.82,19,2
O000989,Berlin,2024-02-20T23:05:00,52.46602699190362,13.407639889697474,52.48083028800466,13.376428670261694,2.6792695549910914,0.7999458954446423,0.6210837699055394,10.78,10.77,6.75,8.45,23,1
O000990,Berlin,2024-01-15T10:42:00,52.45485265974552,13.496414538412544,52.48475084908956,13.47093350840124,3.745883525541443,1.081619211713989,0.8193413778441782,11.63,12.08,8.1,11.37,10,0
O000991,Berlin,2024-03-14T13:01:00,52.507078118134196,13.441921438041383,52.51052659107273,13.453436822468257,0.8685604850617193,1.0866904883398962,1.1757309700360759,3.06,3.0,4.19,3.7,13,3
O000992,Berlin,2024-02-17T07:06:00,52.517195697657506,13.4299441498539,52.54551863554405,13.418862416581442,3.2373466498983596,1.251767466273034,0.9615479111968303,9.12,8.53,7.31,9.09,7,5
O000993,Munich,2024-02-04T09:15:00,48.186156428425,11.502965592590698,48.15771408952624,11.470164437098667,3.9898416988195358,1.5833135227555402,0.8109389730749252,20.13,18.78,8.73,16.39,9,6
O000994,Munich,2024-01-22T12:32:00,48.18495176661927,11.598113572558722,48.185688851202286,11.621268644463958,1.7185859996121298,1.0580175799270866,1.0087801066246778,3.53,4.1,5.27,5.9,12,0
O000995,Berlin,2024-01-16T11:54:00,52.460279703285636,13.508310827449112,52.447783136516456,13.486428002783303,2.0321479733125596,0.8678317606494839,1.01920185359941,4.74,4.86,5.68,4.6,11,1
O000996,Berlin,2024-01-19T03:51:00,52.479629979413055,13.514971973216088,52.497424835813966,13.508011338031519,2.0340514349576293,0.9255871349337348,1.0561782253202343,5.91,5.65,5.72,4.45,3,4
O000997,Berlin,2024-04-24T11:57:00,52.53977322893919,13.348766045479225,52.522968701821554,13.384544207666963,3.0575562219291754,0.8809388604612035,0.8901747038020845,8.45,9.09,7.12,8.57,11,2
O000998,Munich,2024-04-14T12:58:00,48.118596322405814,11.607333578310726,48.13826854517618,11.58042492561696,2.9619980138896587,0.9237525425454253,0.9585676621811919,5.04,5.42,6.83,8.01,12,6
O000999,Munich,2024-01-29T03:29:00,48.12129172856043,11.491029489940548,48.10790582994488,11.470941360756003,2.107007079303232,1.2590014299876837,1.0640116382986489,9.6,9.1,5.98,6.16,3,0
O001000,Berlin,2024-02-28T19:31:00,52.50780187869462,13.312284408592825,52.53646528940698,13.335531778884858,3.554189675886867,1.035539609158048,0.8410681631708392,15.24,14.47,7.99,11.21,19,2
O001001,Munich,2024-03-24T15:45:00,48.19376821021595,11.536772961728495,48.19789435636732,11.560025723812144,1.7835421018504636,1.1190262371827537,0.7322552587728852,7.81,8.63,5.57,8.83,15,6
O001002,Munich,2024-04-01T11:03:00,48.16934258420163,11.515112578550125,48.15451261119154,11.525421425377685,1.8176592557675602,1.0165729683737992,1.0946673351109935,4.46,5.06,5.43,4.72,11,0
O001003,Berlin,2024-01-21T22:18:00,52.46479067439411,13.47726804315946,52.435345213268974,13.462268479718277,3.4283446380070126,1.1049169366095228,0.6971171875203759,12.05,12.39,7.73,12.5,22,6
O001004,Berlin,2024-01-29T23:38:00,52.47966096935134,13.514224607105952,52.47349011934792,13.522143814356435,0.8709147790088054,0.8399413436785247,0.9964144063500403,3.0,3.0,4.2,3.99,23,0
O001005,Berlin,2024-03-29T11:58:00,52.52494703631009,13.511854707320186,52.544839134656904,13.508938885184401,2.2206752779489216,0.8945867763520452,1.0070742834177278,5.91,6.64,6.0,4.97,11,4
O001006,Berlin,2024-03-11T00:14:00,52.504748805286404,13.416851819164226,52.483531361606495,13.388033552051706,3.061466241153627,1.1373654990905677,0.9203345974236744,19.79,21.41,7.74,9.16,0,0
O001007,Munich,2024-02-25T04:59:00,48.166972300783115,11.591824880853279,48.152399180563364,11.60126830581982,1.7653644528499695,1.131969922420913,0.861408599093757,5.79,5.41,5.39,6.5,4,6
O001008,Berlin,2024-02-25T22:37:00,52.49151669853684,13.447889583720379,52.51857867402176,13.446738249160127,3.0101632141373016,0.8503818034302675,1.0583317866378092,5.58,6.54,6.94,5.0,22,6
O001009,Munich,2024-03-24T14:01:00,48.18398595726741,11.520904752473486,48.20984767304407,11.525140503959717,2.8927785603721943,0.9659552416057642,0.8063328273492882,8.99,10.21,6.98,7.77,14,6
O001010,Berlin,2024-01-05T08:24:00,52.550577899845166,13.41346196144229,52.54319749396716,13.447209601406112,2.4250616794265136,1.318794169117457,0.9074359629083473,8.25,7.96,6.31,10.52,8,4
O001011,Munich,2024-01-18T04:24:00,48.144683423051994,11.504237561483121,48.11755208687414,11.483954351054122,3.371564483556727,1.0390324094283636,0.7375022619327375,9.23,10.74,7.58,12.19,4,3
O001012,Berlin,2024-01-23T00:22:00,52.55730736512883,13.315443254509697,52.586126689492495,13.324746597730053,3.2656574876191446,1.2221506344829285,1.1510369947607888,6.37,6.92,7.27,6.27,0,1
